note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
2274,215,0.0,1.0,15408.0,24.0,B-5,82,,0,0.14137820899486542,False,0.3450706899166107,False,0.29338502883911133,False
2275,215,0.0,1.0,15408.0,24.0,E5,76,,0,0.4802313446998596,False,0.41710007190704346,False,0.3161455988883972,False
2276,215,0.0,1.0,15408.0,24.0,G4,67,,0,0.1632254719734192,False,0.34131619334220886,False,0.29621657729148865,False
2277,215,0.0,1.0,15408.0,24.0,C4,60,,0,0.9079836010932922,True,0.6731973886489868,True,0.4348050057888031,False
2278,215,1.0,1.0,15432.0,24.0,B-5,82,,0,0.26938414573669434,False,0.36271241307258606,False,0.29285621643066406,False
2279,215,1.0,1.0,15432.0,24.0,E5,76,,0,0.6777873635292053,True,0.5204102396965027,True,0.3813423812389374,False
2280,215,1.0,1.0,15432.0,24.0,G4,67,,0,0.30130094289779663,False,0.3625948131084442,False,0.2967519462108612,False
2281,215,1.0,1.0,15432.0,24.0,C4,60,,0,0.7046916484832764,True,0.5839595198631287,True,0.4475245475769043,False
2282,215,2.0,1.0,15456.0,24.0,B-5,82,,0,0.1305180937051773,False,0.3336524963378906,False,0.28690633177757263,False
2283,215,2.0,1.0,15456.0,24.0,E5,76,,0,0.5519012808799744,True,0.454505980014801,False,0.3200516104698181,False
2284,215,2.0,1.0,15456.0,24.0,G4,67,,0,0.09687737375497818,False,0.3255625367164612,False,0.28852763772010803,False
2285,215,2.0,1.0,15456.0,24.0,C4,60,,0,0.8452951908111572,True,0.5738956332206726,True,0.4288147985935211,False
2286,216,0.0,2.0,15480.0,48.0,B-5,82,,0,0.272914856672287,False,0.3737978935241699,False,0.29756298661231995,False
2287,216,0.0,2.0,15480.0,48.0,E5,76,,0,0.6102337837219238,True,0.519050657749176,True,0.3522656559944153,False
2288,216,0.0,2.0,15480.0,48.0,G4,67,,0,0.07429753988981247,False,0.3372544050216675,False,0.29499539732933044,False
2289,216,0.0,2.0,15480.0,48.0,C#4,61,,0,0.7736753225326538,True,0.54365074634552,True,0.36485180258750916,False
2290,216,2.0,1.0,15528.0,24.0,A5,81,,0,0.45850521326065063,False,0.39970576763153076,False,0.311765193939209,False
2291,216,2.0,1.0,15528.0,24.0,F5,77,,0,0.08450658619403839,False,0.3391880691051483,False,0.290169894695282,False
2292,216,2.0,1.0,15528.0,24.0,F4,65,,0,0.2741830348968506,False,0.3814055919647217,False,0.3001585602760315,False
2293,216,2.0,1.0,15528.0,24.0,D4,62,,0,0.21744926273822784,False,0.3427124619483948,False,0.2908511459827423,False
2294,217,0.0,0.5,15552.0,12.0,C6,84,,0,0.35642051696777344,False,0.3733499050140381,False,0.29651951789855957,False
2295,217,0.0,0.5,15552.0,12.0,A5,81,,0,0.7837690711021423,True,0.4948525130748749,False,0.34280285239219666,False
2296,217,0.0,1.0,15552.0,24.0,B-3,58,,0,0.5233770608901978,True,0.3915383815765381,False,0.30585405230522156,False
2297,217,0.5,0.5,15564.0,12.0,B-5,82,,0,0.31656214594841003,False,0.34112808108329773,False,0.292686402797699,False
2298,217,0.5,0.5,15564.0,12.0,G5,79,,0,0.07848543673753738,False,0.2996208071708679,False,0.28913408517837524,False
2299,217,1.0,1.0,15576.0,24.0,A5,81,,0,0.8904677629470825,True,0.6044475436210632,True,0.44556695222854614,False
2300,217,1.0,1.0,15576.0,24.0,F5,77,,0,0.5786448121070862,True,0.4759427011013031,False,0.3170497417449951,False
2301,217,1.0,1.0,15576.0,24.0,C4,60,,0,0.5179215669631958,True,0.5422649383544922,True,0.36760377883911133,False
2302,217,2.0,1.0,15600.0,24.0,G5,79,,0,0.051059212535619736,False,0.31779390573501587,False,0.28721916675567627,False
2303,217,2.0,1.0,15600.0,24.0,E5,76,,0,0.9328657984733582,True,0.605387806892395,True,0.439710795879364,False
2304,217,2.0,1.0,15600.0,24.0,B-3,58,,0,0.421031653881073,False,0.34419864416122437,False,0.2889400124549866,False
2305,218,0.0,0.5,15624.0,12.0,C6,84,,0,0.7186970710754395,True,0.5521524548530579,True,0.33354824781417847,False
2306,218,0.0,0.5,15624.0,12.0,A5,81,,0,0.7003247737884521,True,0.6055704951286316,True,0.35375016927719116,False
2307,218,0.0,0.5,15624.0,12.0,A3,57,,0,0.749890148639679,True,0.4628584086894989,False,0.3238586485385895,False
2308,218,0.0,0.5,15624.0,12.0,A2,45,,0,0.904395580291748,True,0.5396730303764343,True,0.4026692509651184,False
2309,218,0.5,0.5,15636.0,12.0,C6,84,,0,0.8066555857658386,True,0.4612465500831604,False,0.3152875006198883,False
2310,218,0.5,0.5,15636.0,12.0,A5,81,,0,0.8096159100532532,True,0.5093508958816528,True,0.38566672801971436,False
2311,218,1.0,0.5,15648.0,12.0,C#4,61,,0,0.761380136013031,True,0.41816970705986023,False,0.3262301981449127,False
2312,218,1.5,0.5,15660.0,12.0,B-5,82,,0,0.3705182671546936,False,0.35777267813682556,False,0.29540371894836426,False
2313,218,1.5,0.5,15660.0,12.0,G5,79,,0,0.04099966585636139,False,0.29659268260002136,False,0.2882697284221649,False
2314,218,2.0,0.5,15672.0,12.0,D4,62,,0,0.16744975745677948,False,0.3316999673843384,False,0.2875640392303467,False
2315,218,2.5,0.5,15684.0,12.0,A5,81,,0,0.826574981212616,True,0.4284083843231201,False,0.3213861882686615,False
2316,218,2.5,0.5,15684.0,12.0,F5,77,,0,0.36210063099861145,False,0.36643996834754944,False,0.2997114062309265,False
